A,B,C,D
5.203926039987832,-10.464116637537671,8.076143864285124,2
0.6890366799211312,4.5094233325910835,4.395048800734529,1
1.5016695151488102,7.367157326678384,2.754076669720298,1
-9.172684291810889,-5.917125572360096,-4.5227767334807725,0
-0.15291008576620613,2.9450309488862736,-0.15912174857369255,1
5.554309503464303,-10.072505567481361,8.817832867350866,2
-0.5588405782784643,0.694340548477999,-3.4027275590129573,1
-8.717055837563098,-6.455748467504352,-3.2937968165720766,0
-8.930363489632843,-6.687604286996655,-3.4238354467059535,0
-1.6920954832839894,0.21546219059712346,-1.5793128138709638,1
4.674492275162353,-9.594250137643508,8.865217982818658,2
-9.108754249696391,-7.023291949431679,-4.822213166162721,0
4.267514189024013,-8.731462610072894,9.024369528122381,2
-9.614530145439948,-4.011314324975828,-2.8930291821812704,0
-0.7091875381416937,2.1796096440154424,-0.284697732874019,1
-8.907224493981866,-6.638438492376066,-4.9010465476663825,0
-9.109313085228303,-5.378079562895453,-4.384252440297051,0
4.967517582242039,-9.291391760613674,8.8069359321994,2
-9.216030158108344,-4.222593272870744,-3.874371226201499,0
4.055136428712133,4.238001944728182,1.4957262646120104,1
4.995458191466115,-9.796239274898427,8.538776524028052,2
-8.560291884098238,-3.8319935181191163,-5.881069650030064,0
-11.32562035315748,-6.084107773545799,-2.866417849076901,0
-9.536366758992006,-3.475766394540055,-3.6876810653808714,0
-8.327906044546719,-4.307697493523094,-3.7841329350187674,0
-8.284929556439623,-5.223491826502489,-5.971534428653284,0
4.733263980794999,-9.693488648521448,9.043730771724581,2
2.998429020233622,4.806466090684945,-4.060833608557731,1
4.937337598597169,-9.184119201575761,8.579446337376769,2
-10.106689416882075,-4.770466831703116,-6.2128223866125944,0
4.0503502431306435,-10.119956889262186,8.87427029405857,2
-1.403153163070074,1.576653140938744,1.5455709495914214,1
